Satellite,Epoch Time,Parameter,Value
QZSS01,2021-03-20 00:00:00,OmegaDot,-7.239587272155e-10
QZSS01,2021-03-20 00:00:00,IDOT,4.621621080497e-10
QZSS01,2021-03-20 00:00:00,CodesL2,2.0
QZSS01,2021-03-20 00:00:00,GPSWeek,2149.0
QZSS01,2021-03-20 00:00:00,L2Pflag,0.0
QZSS01,2021-03-20 00:00:00,SVacc,2.8
QZSS01,2021-03-20 00:00:00,health,0.0
QZSS01,2021-03-20 00:00:00,TGD,-5.587935447693e-09
QZSS01,2021-03-20 00:00:00,IODC,893.0
QZSS01,2021-03-20 00:00:00,TransTime,514806.0
QZSS01,2021-03-20 00:00:00,FitIntvl,0.0
QZSS02,2021-03-20 00:00:00,SVclockBias,3.692228347063e-06
QZSS02,2021-03-20 00:00:00,SVclockDrift,6.821210263297e-13
QZSS02,2021-03-20 00:00:00,SVclockDriftRate,0.0
QZSS02,2021-03-20 00:00:00,IODE,125.0
QZSS02,2021-03-20 00:00:00,Crs,511.71875
QZSS02,2021-03-20 00:00:00,DeltaN,1.065401521107e-09
QZSS02,2021-03-20 00:00:00,M0,2.395306579345
QZSS02,2021-03-20 00:00:00,Cuc,1.584738492966e-05
QZSS02,2021-03-20 00:00:00,Eccentricity,0.07463349937461
QZSS02,2021-03-20 00:00:00,Cus,9.059906005859e-06
QZSS02,2021-03-20 00:00:00,sqrtA,6493.621181488
QZSS02,2021-03-20 00:00:00,Toe,518400.0
QZSS02,2021-03-20 00:00:00,Cic,-2.90758907795e-06
QZSS02,2021-03-20 00:00:00,Omega0,1.724338369889
QZSS02,2021-03-20 00:00:00,Cis,8.884817361832e-07
QZSS02,2021-03-20 00:00:00,Io,0.7417719874264
QZSS02,2021-03-20 00:00:00,Crc,-151.90625
QZSS02,2021-03-20 00:00:00,omega,-1.566567836696
QZSS02,2021-03-20 00:00:00,OmegaDot,-1.162905582542e-09
QZSS02,2021-03-20 00:00:00,IDOT,-1.03754321784e-09
QZSS02,2021-03-20 00:00:00,CodesL2,2.0
QZSS02,2021-03-20 00:00:00,GPSWeek,2149.0
QZSS02,2021-03-20 00:00:00,L2Pflag,0.0
QZSS02,2021-03-20 00:00:00,SVacc,2.8
QZSS02,2021-03-20 00:00:00,health,0.0
QZSS02,2021-03-20 00:00:00,TGD,9.313225746155e-10
QZSS02,2021-03-20 00:00:00,IODC,893.0
QZSS02,2021-03-20 00:00:00,TransTime,514806.0
QZSS02,2021-03-20 00:00:00,FitIntvl,0.0
QZSS03,2021-03-20 00:00:00,SVclockBias,-1.982785761356e-06
QZSS03,2021-03-20 00:00:00,SVclockDrift,-5.684341886081e-13
QZSS03,2021-03-20 00:00:00,SVclockDriftRate,0.0
QZSS03,2021-03-20 00:00:00,IODE,125.0
QZSS03,2021-03-20 00:00:00,Crs,-192.8125
QZSS03,2021-03-20 00:00:00,DeltaN,1.944009547229e-09
QZSS03,2021-03-20 00:00:00,M0,0.6842191517198
QZSS03,2021-03-20 00:00:00,Cuc,-7.139518857002e-06
QZSS03,2021-03-20 00:00:00,Eccentricity,0.07448641234078
QZSS03,2021-03-20 00:00:00,Cus,7.655471563339e-07
QZSS03,2021-03-20 00:00:00,sqrtA,6493.207920074
QZSS03,2021-03-20 00:00:00,Toe,518400.0
QZSS03,2021-03-20 00:00:00,Cic,-1.430511474609e-06
QZSS03,2021-03-20 00:00:00,Omega0,-2.858582492143
QZSS03,2021-03-20 00:00:00,Cis,-1.553446054459e-06
QZSS03,2021-03-20 00:00:00,Io,0.7128420611903
QZSS03,2021-03-20 00:00:00,Crc,148.25
QZSS03,2021-03-20 00:00:00,omega,-1.572130587081
QZSS03,2021-03-20 00:00:00,OmegaDot,-2.02151277555e-09
QZSS03,2021-03-20 00:00:00,IDOT,5.021637742797e-10
QZSS03,2021-03-20 00:00:00,CodesL2,2.0
QZSS03,2021-03-20 00:00:00,GPSWeek,2149.0
QZSS03,2021-03-20 00:00:00,L2Pflag,0.0
QZSS03,2021-03-20 00:00:00,SVacc,2.8
QZSS03,2021-03-20 00:00:00,health,0.0
QZSS03,2021-03-20 00:00:00,TGD,0.0
QZSS03,2021-03-20 00:00:00,IODC,893.0
QZSS03,2021-03-20 00:00:00,TransTime,514806.0
QZSS03,2021-03-20 00:00:00,FitIntvl,0.0
